chr	gene	nSNPs	nSims	start	stop	Test	geneBased.pval	adj.geneBased.pval	topSNP	topSNP.pval	adj.topSNP.pval	genome	cohort	outcome	disease	no.typed.snps
1	FASLG	61	1000	172618184	172646012	65.3139041492744	0.356643356643357	59.5594405594406	rs12135884	0.0116775685509591	0.724009250159464	S	c2	TRM	AMLonly	62
1	FASLG	61	1000	172618184	172646012	15.2170702830491	0.977022977022977	163.162837162837	rs763110	0.139999999999999	8.67999999999994	S	M	TRM	AMLonly	62
1	FASLG	61	1000	172618184	172646012	68.7911275261592	0.295704295704296	49.3826173826174	rs41309790	0.00236821622005912	0.146829405643665	S	c1	DD	mixed	62
1	FASLG	61	10000	172618184	172646012	179.02012823278	0.0182981701829817	3.05579442055794	rs5030772	0.00351602364256731	0.217993465839173	S	c2	DD	mixed	62
1	FASLG	61	1000	172618184	172646012	117.648218074622	0.0749250749250749	12.5124875124875	rs5030772	4.38599999999997e-05	0.00271931999999998	S	M	DD	mixed	62
1	FASLG	61	1000	172618184	172646012	44.1988966699248	0.581418581418581	97.096903096903	rs112409607	0.0135547463600303	0.840394274321879	S	c1	OS	mixed	62
1	FASLG	61	10000	172618184	172646012	194.490153630215	0.0136986301369863	2.28767123287671	rs5030772	0.00819019903270966	0.507792340027999	S	c2	OS	mixed	62
1	FASLG	61	1000	172618184	172646012	79.5303150028492	0.248751248751249	41.5414585414586	rs112409607	0.01781	1.10422	S	M	OS	mixed	62
1	FASLG	61	1000	172618184	172646012	46.2164148604641	0.544455544455544	90.9240759240759	rs763110	0.0508284133209601	3.15136162589953	S	c1	PFS	mixed	62
1	FASLG	61	10000	172618184	172646012	168.459527809973	0.0245975402459754	4.10778922107789	rs5030772	0.0118219976606311	0.732963854959128	S	c2	PFS	mixed	62
1	FASLG	61	1000	172618184	172646012	118.211625094553	0.0809190809190809	13.5134865134865	rs115229154	0.04319	2.67778	S	M	PFS	mixed	62
1	FASLG	61	1000	172618184	172646012	49.2612771622422	0.504495504495505	84.2507492507493	rs1492907	0.0230497605560083	1.42908515447251	S	c1	TRM	mixed	62
1	FASLG	61	1000	172618184	172646012	59.7722518289455	0.411588411588412	68.7352647352648	rs12135884	0.0100992946681772	0.626156269426986	S	c2	TRM	mixed	62
1	FASLG	61	1000	172618184	172646012	30.5997423264468	0.798201798201798	133.2997002997	rs41309790	0.0924300000000001	5.73066000000001	S	M	TRM	mixed	62
1	FASLG	61	1000	172618184	172646012	45.617615696923	0.55044955044955	91.9250749250749	rs112409607	0.0213345173109353	1.32274007327799	S	c1	DD	noALL	62
1	FASLG	61	10000	172618184	172646012	123.986337172897	0.0754924507549245	12.6072392760724	rs5030772	0.00621339284023048	0.38523035609429	S	c2	DD	noALL	62
1	FASLG	61	1000	172618184	172646012	78.6482241463935	0.244755244755245	40.8741258741259	rs5030772	0.00127900000000001	0.0792980000000006	S	M	DD	noALL	62
1	FASLG	61	1000	172618184	172646012	42.3375602076831	0.639360639360639	106.773226773227	rs115229154	0.0140754786592018	0.872679676870512	S	c1	OS	noALL	62
1	FASLG	61	1000	172618184	172646012	119.894624223586	0.0889110889110889	14.8481518481518	rs1492907	0.00681893789682385	0.422774149603079	S	c2	OS	noALL	62
1	FASLG	61	1000	172618184	172646012	59.5288001205683	0.412587412587413	68.902097902098	rs115229154	0.00801099999999997	0.496681999999998	S	M	OS	noALL	62
1	FASLG	61	1000	172618184	172646012	48.6655432612084	0.500499500499501	83.5834165834167	rs115229154	0.0475544225761875	2.94837419972363	S	c1	PFS	noALL	62
1	FASLG	61	1000	172618184	172646012	118.723704127844	0.0839160839160839	14.013986013986	rs1492907	0.0127114599885165	0.788110519288023	S	c2	PFS	noALL	62
1	FASLG	61	1000	172618184	172646012	91.6803059443851	0.158841158841159	26.5264735264736	rs115229154	0.01738	1.07756	S	M	PFS	noALL	62
1	FASLG	61	1000	172618184	172646012	48.3705451169461	0.527472527472527	88.087912087912	rs763110	0.0151560729435067	0.939676522497415	S	c1	TRM	noALL	62
1	FASLG	61	1000	172618184	172646012	41.277221275629	0.647352647352647	108.107892107892	rs12135884	0.0105909838319361	0.656640997580038	S	c2	TRM	noALL	62
1	FASLG	61	1000	172618184	172646012	26.259358110846	0.861138861138861	143.81018981019	rs763110	0.0577999999999999	3.58359999999999	S	M	TRM	noALL	62
1	FCGR2A	125	1000	161465204	161499360	82.8895753024937	0.71028971028971	118.618381618382	rs114587108	0.0137834159334104	1.70914357574289	D	c1	DD	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	83.0041747306935	0.729270729270729	121.788211788212	rs12125379	0.0392419276968325	4.86599903440723	D	c2	DD	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	64.7318412796595	0.87012987012987	145.311688311688	rs114587108	0.0393700000000001	4.88188000000001	D	M	DD	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	69.2602948639702	0.819180819180819	136.803196803197	rs114587108	0.027525363301226	3.41314504935202	D	c1	OS	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	47.8645251010174	0.97002997002997	161.995004995005	rs12120402	0.0804931869898825	9.98115518674543	D	c2	OS	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	65.2140740028861	0.872127872127872	145.645354645355	rs114587108	0.05841	7.24284	D	M	OS	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	92.286686068574	0.63036963036963	105.271728271728	rs28384253	0.0268023838131206	3.32349559282695	D	c1	PFS	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	53.9064901320362	0.931068931068931	155.488511488511	rs10919282	0.00102913678952853	0.127612961901538	D	c2	PFS	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	91.397951629674	0.634365634365634	105.939060939061	rs28384253	0.03059	3.79316	D	M	PFS	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	68.3604436718111	0.838161838161838	139.973026973027	rs4657058	0.0788639422965886	9.77912884477699	D	c1	TRM	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	45.170461713213	0.974025974025974	162.662337662338	rs187647577	0.0302102634545456	3.74607266836365	D	c2	TRM	ALLonly	124
1	FCGR2A	120	1000	161465204	161499360	63.9034320003473	0.878121878121878	146.646353646354	rs4657058	0.0695599999999997	8.62543999999996	D	M	TRM	ALLonly	124
1	FCGR2A	125	1000	161465204	161499360	61.2629516334756	0.901098901098901	150.483516483516	rs114587108	0.0247271610244427	3.06616796703089	D	c1	DD	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	165.090537766773	0.180819180819181	30.1968031968032	rs12121318	0.000371167312071435	0.0460247466968579	D	c2	DD	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	105.333708978432	0.517482517482518	86.4195804195805	rs145947252	0.005758	0.713992	D	M	DD	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	46.8720555346635	0.981018981018981	163.83016983017	rs56329927	0.0612883440095891	7.59975465718905	D	c1	OS	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	138.630543177874	0.283716283716284	47.3806193806194	rs12142756	0.0137802362415307	1.70874929394981	D	c2	OS	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	43.5219372330658	0.989010989010989	165.164835164835	rs56329927	0.0905399999999996	11.22696	D	M	OS	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	148.679967341435	0.232767232767233	38.8721278721279	rs56329927	0.0135072484060977	1.67489880235611	D	c1	PFS	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	132.923547386559	0.363636363636364	60.7272727272728	rs12142756	0.0109554954501805	1.35848143582238	D	c2	PFS	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	133.606996030676	0.288711288711289	48.2147852147853	rs9427403	0.00432499999999999	0.536299999999999	D	M	PFS	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	87.9882608462328	0.691308691308691	115.448551448551	rs28384253	0.0127696318079442	1.58343434418508	D	c1	TRM	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	165.301507084943	0.17982017982018	30.0299700299701	rs12125379	0.000731483722357523	0.0907039815723329	D	c2	TRM	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	123.54420973449	0.394605394605395	65.899100899101	rs6427597	0.01824	2.26176	D	M	TRM	AMLonly	124
1	FCGR2A	120	1000	161465204	161499360	52.5772841938594	0.952047952047952	158.992007992008	rs114587108	0.00401729696472331	0.49814482362569	D	c1	DD	mixed	124
1	FCGR2A	120	1000	161465204	161499360	168.657758949941	0.167832167832168	28.0279720279721	rs12121318	0.00050456075776739	0.0625655339631564	D	c2	DD	mixed	124
1	FCGR2A	120	1000	161465204	161499360	90.4307169648931	0.645354645354645	107.774225774226	rs114587108	0.01311	1.62564	D	M	DD	mixed	124
1	FCGR2A	120	1000	161465204	161499360	71.7791286918155	0.815184815184815	136.135864135864	rs114926793	0.0345764069900177	4.28747446676219	D	c1	OS	mixed	124
1	FCGR2A	120	1000	161465204	161499360	128.967682696764	0.356643356643357	59.5594405594406	rs12142756	0.0103993076055013	1.28951414308216	D	c2	OS	mixed	124
1	FCGR2A	120	1000	161465204	161499360	66.4127797874635	0.865134865134865	144.477522477522	rs28384253	0.0439100000000001	5.44484000000001	D	M	OS	mixed	124
1	FCGR2A	120	1000	161465204	161499360	105.494832322928	0.497502497502497	83.082917082917	rs4656308	0.00647085438145501	0.802385943300421	D	c1	PFS	mixed	124
1	FCGR2A	120	1000	161465204	161499360	166.864048541104	0.173826173826174	29.0289710289711	rs12142756	0.00557646637076704	0.691481829975113	D	c2	PFS	mixed	124
1	FCGR2A	120	1000	161465204	161499360	99.0433483681793	0.58041958041958	96.9300699300699	rs71632953	0.02904	3.60096	D	M	PFS	mixed	124
1	FCGR2A	120	1000	161465204	161499360	122.836734533421	0.382617382617383	63.897102897103	rs28384253	0.00126621133147654	0.157010205103091	D	c1	TRM	mixed	124
1	FCGR2A	120	1000	161465204	161499360	131.232003088791	0.310689310689311	51.8851148851149	rs12125379	0.00298790983508168	0.370500819550128	D	c2	TRM	mixed	124
1	FCGR2A	120	1000	161465204	161499360	110.919375921829	0.467532467532468	78.0779220779222	rs28384253	0.00341	0.42284	D	M	TRM	mixed	124
1	FCGR2A	120	1000	161465204	161499360	39.4078115925563	0.989010989010989	165.164835164835	rs114587108	0.0229244829094143	2.84263588076737	D	c1	DD	noALL	124
1	FCGR2A	120	1000	161465204	161499360	188.664854626942	0.117882117882118	19.6863136863137	rs12121318	0.000331454114364869	0.0411003101812438	D	c2	DD	noALL	124
1	FCGR2A	120	1000	161465204	161499360	91.2514646512959	0.635364635364635	106.105894105894	rs12121318	0.01164	1.44336	D	M	DD	noALL	124
1	FCGR2A	120	1000	161465204	161499360	66.1833169351864	0.875124875124875	146.145854145854	rs114926793	0.0560530740999943	6.95058118839929	D	c1	OS	noALL	124
1	FCGR2A	120	1000	161465204	161499360	135.069529854252	0.31968031968032	53.3866133866134	rs12142756	0.00746528916526935	0.925695856493399	D	c2	OS	noALL	124
1	FCGR2A	120	1000	161465204	161499360	51.308035317257	0.953046953046953	159.158841158841	rs41297666	0.0458099999999999	5.68043999999999	D	M	OS	noALL	124
1	FCGR2A	120	1000	161465204	161499360	66.4358779078188	0.864135864135864	144.310689310689	rs71632953	0.0355586203988018	4.40926892945142	D	c1	PFS	noALL	124
1	FCGR2A	120	1000	161465204	161499360	166.431269990075	0.167832167832168	28.0279720279721	rs12142756	0.00824149646466739	1.02194556161876	D	c2	PFS	noALL	124
1	FCGR2A	120	1000	161465204	161499360	66.7593363757904	0.841158841158841	140.473526473526	rs41297666	0.03295	4.0858	D	M	PFS	noALL	124
1	FCGR2A	120	1000	161465204	161499360	132.14506688955	0.325674325674326	54.3876123876124	rs28384253	0.00519685052651333	0.644409465287653	D	c1	TRM	noALL	124
1	FCGR2A	120	1000	161465204	161499360	150.224193660466	0.224775224775225	37.5374625374626	rs12125379	0.00188064152757672	0.233199549419513	D	c2	TRM	noALL	124
1	FCGR2A	120	1000	161465204	161499360	160.669940640135	0.183816183816184	30.6973026973027	rs6427597	0.00192500000000001	0.238700000000001	D	M	TRM	noALL	124
1	FCGR2A	125	1000	161465204	161499360	107.973031701399	0.491508491508492	82.0819180819182	rs10919282	0.0104275051622481	1.30343814528101	R	c1	DD	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	124.556224694997	0.328671328671329	54.8881118881119	rs11580574	0.0248423519114785	3.10529398893481	R	c2	DD	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	92.0236883967484	0.617382617382617	103.102897102897	rs1801274	0.02249	2.81125	R	M	DD	ALLonly	125
1	FCGR2A	120	10000	161465204	161499360	245.857853967041	0.0382961703829617	6.3954604539546	rs114797774	0.000406417054555124	0.0508021318193905	R	c1	OS	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	108.686295248462	0.495504495504495	82.7492507492507	rs137970039	0.0137284339333081	1.71605424166351	R	c2	OS	ALLonly	125
1	FCGR2A	120	10000	161465204	161499360	219.52829361018	0.0646935306469353	10.8038196180382	rs114797774	0.000373099999999992	0.046637499999999	R	M	OS	ALLonly	125
1	FCGR2A	120	10000	161465204	161499360	237.064985425024	0.0474952504749525	7.93170682931707	rs12121318	0.000534538350183369	0.0668172937729211	R	c1	PFS	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	125.464673751013	0.388611388611389	64.898101898102	rs137970039	0.0185729398762207	2.32161748452759	R	c2	PFS	ALLonly	125
1	FCGR2A	120	10000	161465204	161499360	237.009425755798	0.0402959704029597	6.72942705729427	rs11801397	0.000420300000000007	0.0525375000000009	R	M	PFS	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	213.757186742851	0.0769230769230769	12.8461538461538	rs114797774	0.000819694259462264	0.102461782432783	R	c1	TRM	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	70.5662738747439	0.834165834165834	139.305694305694	rs6427596	0.0402830539894267	5.03538174867834	R	c2	TRM	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	181.723978641192	0.123876123876124	20.6873126873127	rs114797774	0.000257699999999998	0.0322124999999998	R	M	TRM	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	51.1166496271921	0.962037962037962	160.66033966034	rs149519515	0.0306590871482763	3.83238589353454	R	c1	DD	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	205.973964288451	0.0849150849150849	14.1808191808192	rs9427401	0.0178499361058497	2.23124201323121	R	c2	DD	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	93.4869982273368	0.628371628371628	104.938061938062	rs384565	0.0985099999999999	12.31375	R	M	DD	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	62.9637215260618	0.888111888111888	148.314685314685	rs113727631	0.019582067924077	2.44775849050963	R	c1	OS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	148.859844953478	0.224775224775225	37.5374625374626	rs4657057	0.0229140925451333	2.86426156814166	R	c2	OS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	135.594433681231	0.328671328671329	54.8881118881119	rs113727631	0.01031	1.28875	R	M	OS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	52.7400167201947	0.962037962037962	160.66033966034	rs11801397	0.0213969228956379	2.67461536195474	R	c1	PFS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	82.4994094301096	0.684315684315684	114.280719280719	rs384565	0.0749237539261206	9.36546924076508	R	c2	PFS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	88.6530560142075	0.661338661338661	110.443556443556	rs11801397	0.004528	0.566	R	M	PFS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	86.6568955879459	0.66033966033966	110.276723276723	rs12142756	0.00317419863820923	0.396774829776154	R	c1	TRM	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	147.402898283785	0.25974025974026	43.3766233766234	rs41297666	0.00641442768507242	0.801803460634053	R	c2	TRM	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	102.580562700916	0.532467532467532	88.9220779220778	rs41297666	0.00923500000000004	1.15437500000001	R	M	TRM	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	112.258076878387	0.45954045954046	76.7432567432568	rs149519515	0.0115748076875405	1.44685096094256	R	c1	DD	mixed	125
1	FCGR2A	120	10000	161465204	161499360	234.941172092363	0.0491950804919508	8.21557844215578	rs373579	0.0170061605425912	2.1257700678239	R	c2	DD	mixed	125
1	FCGR2A	120	1000	161465204	161499360	90.0924550944413	0.64035964035964	106.94005994006	rs149519515	0.0335399999999999	4.19249999999999	R	M	DD	mixed	125
1	FCGR2A	120	1000	161465204	161499360	104.427467411565	0.531468531468531	88.7552447552447	rs113727631	0.00683896729516429	0.854870911895536	R	c1	OS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	107.370449037768	0.520479520479521	86.92007992008	rs4657057	0.0348658331416819	4.35822914271024	R	c2	OS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	112.307931702817	0.443556443556444	74.0739260739261	rs4656308	0.00595	0.74375	R	M	OS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	106.125416300476	0.511488511488511	85.4185814185813	rs10919282	0.0209660271750852	2.62075339688565	R	c1	PFS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	105.321159049387	0.541458541458541	90.4235764235763	rs187752956	0.0253650905285036	3.17063631606295	R	c2	PFS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	127.074332901043	0.364635364635365	60.894105894106	rs6671847	0.0179100000000001	2.23875000000001	R	M	PFS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	91.8012934890439	0.621378621378621	103.77022977023	rs113727631	0.0130864171152964	1.63580213941205	R	c1	TRM	mixed	125
1	FCGR2A	120	1000	161465204	161499360	123.987459471621	0.381618381618382	63.7302697302698	rs41297666	0.00928427187501983	1.16053398437748	R	c2	TRM	mixed	125
1	FCGR2A	120	1000	161465204	161499360	75.6919553089788	0.753246753246753	125.792207792208	rs113727631	0.0191700000000001	2.39625000000001	R	M	TRM	mixed	125
1	FCGR2A	120	1000	161465204	161499360	82.1780837572899	0.712287712287712	118.952047952048	rs149519515	0.0275911353804026	3.44889192255033	R	c1	DD	noALL	125
1	FCGR2A	120	1000	161465204	161499360	148.12054580332	0.237762237762238	39.7062937062937	rs12142756	0.0351863915599108	4.39829894498885	R	c2	DD	noALL	125
1	FCGR2A	120	1000	161465204	161499360	50.4481897091131	0.952047952047952	158.992007992008	rs149519515	0.0686099999999999	8.57624999999999	R	M	DD	noALL	125
1	FCGR2A	120	1000	161465204	161499360	70.3730621843016	0.833166833166833	139.138861138861	rs113727631	0.00700272682860506	0.875340853575633	R	c1	OS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	70.1495733640361	0.825174825174825	137.804195804196	rs56329927	0.063805950475927	7.97574380949088	R	c2	OS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	83.4159022044045	0.709290709290709	118.451548451548	rs113727631	0.0144	1.8	R	M	OS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	57.9940330916202	0.924075924075924	154.320679320679	rs11801397	0.012265458702339	1.53318233779238	R	c1	PFS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	63.43839895122	0.89010989010989	148.648351648352	rs187752956	0.0593066379176018	7.41332973970023	R	c2	PFS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	73.3874856158623	0.802197802197802	133.967032967033	rs11801397	0.00465399999999998	0.581749999999998	R	M	PFS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	88.7949215725081	0.671328671328671	112.111888111888	rs113727631	0.0100509409334124	1.25636761667655	R	c1	TRM	noALL	125
1	FCGR2A	120	1000	161465204	161499360	108.784714025291	0.487512487512487	81.4145854145853	rs11801397	0.054280456047265	6.78505700590813	R	c2	TRM	noALL	125
1	FCGR2A	120	1000	161465204	161499360	97.6358997304255	0.579420579420579	96.7632367632367	rs11801397	0.01044	1.305	R	M	TRM	noALL	125
1	FCGR2A	125	1000	161465204	161499360	72.8438555852614	0.828171828171828	138.304695304695	rs114587108	0.00439105892345667	0.548882365432084	S	c1	DD	ALLonly	125
1	FCGR2A	119	1000	161465204	161499360	103.418081574706	0.541458541458541	90.4235764235763	rs35855160	0.000786845356846589	0.0983556696058236	S	c2	DD	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	75.2257000988263	0.766233766233766	127.961038961039	rs114587108	0.0183199999999999	2.28999999999999	S	M	DD	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	83.3627602184046	0.688311688311688	114.948051948052	rs187647577	0.013570673661698	1.69633420771225	S	c1	OS	ALLonly	125
1	FCGR2A	119	1000	161465204	161499360	68.9564346854021	0.838161838161838	139.973026973027	rs35855160	0.0196047837783965	2.45059797229956	S	c2	OS	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	73.016658466976	0.83016983016983	138.638361638362	rs387693	0.0304100000000001	3.80125000000001	S	M	OS	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	65.2066721014001	0.861138861138861	143.81018981019	rs114587108	0.0222917735820348	2.78647169775435	S	c1	PFS	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	100.341951340403	0.54045954045954	90.2567432567432	rs35855160	0.0119565462994132	1.49456828742665	S	c2	PFS	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	86.395323259377	0.682317682317682	113.947052947053	rs10919282	0.01119	1.39875	S	M	PFS	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	116.82349808321	0.416583416583417	69.5694305694306	rs187647577	0.0110107325016916	1.37634156271145	S	c1	TRM	ALLonly	125
1	FCGR2A	117	1000	161465204	161499360	71.9837106365821	0.796203796203796	132.966033966034	rs60574804	0.0711974418529789	8.89968023162236	S	c2	TRM	ALLonly	125
1	FCGR2A	120	1000	161465204	161499360	84.8118835883504	0.697302697302697	116.44955044955	rs187647577	0.0111299999999999	1.39124999999999	S	M	TRM	ALLonly	125
1	FCGR2A	125	1000	161465204	161499360	83.4709286939328	0.715284715284715	119.452547452547	rs438228	0.00501765966677071	0.627207458346339	S	c1	DD	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	102.411837491801	0.535464535464535	89.4225774225773	rs6427596	0.00181949406091232	0.22743675761404	S	c2	DD	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	95.221959132542	0.595404595404595	99.4325674325674	rs10919282	0.01255	1.56875	S	M	DD	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	106.991498883983	0.510489510489511	85.2517482517483	rs1811422	0.0391904120950576	4.8988015118822	S	c1	OS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	58.0988294396859	0.919080919080919	153.486513486513	rs12125379	0.041587763410578	5.19847042632225	S	c2	OS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	58.1103404599775	0.928071928071928	154.988011988012	rs12125379	0.04159	5.19875	S	M	OS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	95.6680045176664	0.575424575424575	96.095904095904	rs9427403	0.0279160805875373	3.48951007344216	S	c1	PFS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	69.6047974300718	0.803196803196803	134.133866133866	rs112572824	0.0723095227067144	9.0386903383393	S	c2	PFS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	68.3839651605876	0.842157842157842	140.64035964036	rs112572824	0.0723099999999999	9.03874999999999	S	M	PFS	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	182.230414218345	0.131868131868132	22.021978021978	rs28384253	0.00971714585675939	1.21464323209492	S	c1	TRM	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	188.684994560998	0.102897102897103	17.1838161838162	rs12125379	0.000317192935459512	0.039649116932439	S	c2	TRM	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	201.939123090821	0.0929070929070929	15.5154845154845	rs10800309	0.00982300000000002	1.227875	S	M	TRM	AMLonly	125
1	FCGR2A	120	1000	161465204	161499360	93.3561424919643	0.583416583416583	97.4305694305694	rs438228	0.0186332596336578	2.32915745420723	S	c1	DD	mixed	125
1	FCGR2A	120	1000	161465204	161499360	152.924414316432	0.237762237762238	39.7062937062937	rs12121318	0.0033963085576729	0.424538569709112	S	c2	DD	mixed	125
1	FCGR2A	120	1000	161465204	161499360	82.3850585485452	0.714285714285714	119.285714285714	rs10919282	0.00149600000000004	0.187000000000005	S	M	DD	mixed	125
1	FCGR2A	120	1000	161465204	161499360	115.589393223503	0.453546453546454	75.7422577422578	rs10800357	0.0247585908277439	3.09482385346799	S	c1	OS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	83.1358343586679	0.683316683316683	114.113886113886	rs10919282	0.0124161496709868	1.55201870887335	S	c2	OS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	106.518016832854	0.531468531468531	88.7552447552447	rs10919282	0.00681500000000002	0.851875000000002	S	M	OS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	101.178612684075	0.54045954045954	90.2567432567432	rs113590334	0.00984657412082739	1.23082176510342	S	c1	PFS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	144.942301514561	0.246753246753247	41.2077922077923	rs112572824	0.00691832233529608	0.86479029191201	S	c2	PFS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	137.990590012321	0.272727272727273	45.5454545454546	rs10919282	0.00275	0.34375	S	M	PFS	mixed	125
1	FCGR2A	120	1000	161465204	161499360	148.265829553322	0.226773226773227	37.8711288711289	rs10800357	0.00672469191320532	0.840586489150665	S	c1	TRM	mixed	125
1	FCGR2A	120	1000	161465204	161499360	149.605363591668	0.237762237762238	39.7062937062937	rs12125379	0.000197472038171444	0.0246840047714305	S	c2	TRM	mixed	125
1	FCGR2A	120	1000	161465204	161499360	146.317578309075	0.270729270729271	45.2117882117883	rs10800357	0.00949700000000003	1.187125	S	M	TRM	mixed	125
1	FCGR2A	120	1000	161465204	161499360	92.955880086159	0.629370629370629	105.104895104895	rs438228	0.00218113287113308	0.272641608891635	S	c1	DD	noALL	125
1	FCGR2A	120	1000	161465204	161499360	123.507921348751	0.361638361638362	60.3936063936065	rs12121318	0.00281468078319368	0.35183509789921	S	c2	DD	noALL	125
1	FCGR2A	120	1000	161465204	161499360	91.0258781292163	0.665334665334665	111.110889110889	rs10919282	0.00826899999999998	1.033625	S	M	DD	noALL	125
1	FCGR2A	120	1000	161465204	161499360	138.596960459428	0.277722277722278	46.3796203796204	rs10800357	0.0100207436012729	1.25259295015911	S	c1	OS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	94.8749349937585	0.605394605394605	101.100899100899	rs10919282	0.0134781640765943	1.68477050957429	S	c2	OS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	125.303907888469	0.366633366633367	61.2277722277723	rs10800357	0.00922800000000001	1.1535	S	M	OS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	110.42184211486	0.472527472527473	78.912087912088	rs9427403	0.0182547963369858	2.28184954212323	S	c1	PFS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	137.235510235684	0.321678321678322	53.7202797202798	rs112572824	0.012288406761063	1.53605084513288	S	c2	PFS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	150.080787914329	0.241758241758242	40.3736263736264	rs2165088	0.00764899999999998	0.956124999999997	S	M	PFS	noALL	125
1	FCGR2A	120	1000	161465204	161499360	186.769054805764	0.135864135864136	22.6893106893107	rs10800357	0.00244043260051642	0.305054075064553	S	c1	TRM	noALL	125
1	FCGR2A	120	1000	161465204	161499360	137.195126497282	0.298701298701299	49.8831168831169	rs12125379	0.00018627806044769	0.0232847575559612	S	c2	TRM	noALL	125
1	FCGR2A	120	1000	161465204	161499360	179.537419586316	0.140859140859141	23.5234765234765	rs10800357	0.00316200000000002	0.395250000000002	S	M	TRM	noALL	125
